Is_Sale,Source,Reference,Town,Type,Latitude,Longitude,Rooms,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
True,Frank Salt,350258,Mellieha,Apartment,,,,3,2,,,,250000
True,Frank Salt,321807,Mosta,Apartment,,,,2,2,,,,250000
True,Frank Salt,042372,Msida,Maisonette,,,,2,1,,,,250000
True,Frank Salt,617637,Msida,Maisonette,,,,2,2,,,,250000
True,Frank Salt,425558,Paola,Town House,,,,3,2,,,,250000
True,Frank Salt,160104,Qala,Apartment,,,,3,3,,,,250000
True,Frank Salt,317903,Qawra,Apartment,,,,2,1,,,,250000
True,Frank Salt,423088,Birkirkara,Maisonette,,,,2,2,,,,255000
True,Frank Salt,425625,Fgura,Maisonette,,,,1,,,,,255000
True,Frank Salt,320042,Ghaxaq,Apartment,,,,3,2,,,,255000
True,Frank Salt,320043,Ghaxaq,Apartment,,,,3,2,,,,255000
True,Frank Salt,425238,Ghaxaq,Apartment,,,,3,2,,,,255000
True,Frank Salt,425239,Ghaxaq,Apartment,,,,3,2,,,,255000
True,Frank Salt,319670,Gzira,Apartment,,,,2,2,,,,255000
True,Frank Salt,319674,Gzira,Apartment,,,,2,2,,,,255000
True,Frank Salt,619249,Luqa,Apartment,,,,3,2,,,,255000
True,Frank Salt,215861,Marsascala,Maisonette,,,,2,2,,,,255000
True,Frank Salt,421411,Mellieha,Apartment,,,,3,2,,,,255000
True,Frank Salt,321809,Mosta,Apartment,,,,2,2,,,,255000
True,Frank Salt,321673,Msida,Town House,,,,2,2,,,,255000
True,Frank Salt,853380,Naxxar,Apartment,,,,3,2,,,,255000
True,Frank Salt,853381,Naxxar,Apartment,,,,3,2,,,,255000
True,Frank Salt,422885,Qormi,Maisonette,,,,2,1,,,,255000
True,Frank Salt,114244,Sannat,Apartment,,,,3,2,,,,255000
True,Frank Salt,350701,Santa Venera,Penthouse,,,,2,2,,,,255000
True,Frank Salt,853130,Qormi,Apartment,,,,3,2,,,,250000
True,Frank Salt,105476,Santa Lucija (Gozo),Apartment,,,,3,2,,,,250000
True,Frank Salt,350673,Santa Venera,Apartment,,,,3,2,,,,250000
True,Frank Salt,321811,St Julians,Apartment,,,,1,1,,,,250000
True,Frank Salt,321890,St Pauls Bay,Apartment,,,,2,1,,,,250000
True,Frank Salt,712686,St Pauls Bay,Apartment,,,,3,2,,,,250000
True,Frank Salt,713712,St Pauls Bay,Apartment,,,,3,2,,,,250000
True,Frank Salt,713713,St Pauls Bay,Apartment,,,,3,2,,,,250000
True,Frank Salt,318799,Tal-Ibrag,Apartment,,,,1,1,,,,250000
True,Frank Salt,321435,Xemxija,Maisonette,,,,3,2,,,,250000
True,Frank Salt,215513,Xghajra,Maisonette,,,,3,2,,,,250000
True,Frank Salt,425591,Zejtun,Maisonette,,,,1,1,,,,250000
True,Frank Salt,215963,Zurrieq,Apartment,,,,3,2,,,,250000
True,Frank Salt,043217,Gzira,Apartment,,,,3,3,,,,250500
True,Frank Salt,114992,Nadur,Apartment,,,,2,2,,,,252000
True,Frank Salt,350923,San Gwann,Apartment,,,,3,1,,,,254000
True,Frank Salt,424948,Zabbar,Maisonette,,,,2,1,,,,254000
True,Frank Salt,423090,Birkirkara,Apartment,,,,2,2,,,,255000
True,Frank Salt,618833,Tarxien,Maisonette,,,,3,2,,,,255000
True,Frank Salt,423780,Zabbar,Maisonette,,,,3,2,,,,255000
True,Frank Salt,422848,Zejtun,Maisonette,,,,3,2,,,,255000
True,Frank Salt,321828,Zurrieq,Apartment,,,,2,1,,,,255000
True,Frank Salt,321766,Fgura,Apartment,,,,3,2,,,,257000
True,Frank Salt,425232,Ghaxaq,Maisonette,,,,3,2,,,,260000
True,Frank Salt,321858,Gzira,Penthouse,,,,1,1,,,,260000
True,Frank Salt,321803,Mosta,Apartment,,,,2,2,,,,260000
True,Frank Salt,853266,Mosta,Apartment,,,,3,2,,,,260000
True,Frank Salt,321619,Msida,Apartment,,,,2,2,,,,260000
True,Frank Salt,352507,Msida,Penthouse,,,,2,2,,,,260000
True,Frank Salt,853078,Mtarfa,Maisonette,,,,3,2,,,,260000
True,Frank Salt,318325,Qawra,Apartment,,,,3,1,,,,260000
True,Frank Salt,318353,Qawra,Apartment,,,,3,1,,,,260000
True,Frank Salt,321826,Sliema,Apartment,,,,1,1,,,,260000
True,Frank Salt,105164,Xlendi,Apartment,,,,2,1,,,,260000
True,Frank Salt,421714,Zabbar,Apartment,,,,3,1,,,,260000
True,Frank Salt,421249,Zabbar,Maisonette,,,,2,2,,,,260000
True,Frank Salt,319715,Sliema,Apartment,,,,2,2,,,,265000
True,Frank Salt,425251,Zabbar,Maisonette,,,,3,1,,,,265000
True,Frank Salt,215837,Zabbar,Apartment,,,,3,2,,,,265000
True,Frank Salt,215855,Zabbar,Town House,,,,2,1,,,,265000
True,Frank Salt,423958,Zabbar,Town House,,,,3,1,,,,265000
True,Frank Salt,423487,Zejtun,Apartment,,,,2,2,,,,265000
True,Frank Salt,040330,Zurrieq,Penthouse,,,,2,1,,,,265000
True,Frank Salt,425263,Pieta,Maisonette,,,,3,1,,,,265500
True,Frank Salt,853352,St Pauls Bay,Apartment,,,,3,2,,,,265800
True,Frank Salt,511325,Mellieha,Apartment,,,,2,2,,,,266000
True,Frank Salt,420670,Paola,Town House,,,,2,2,,,,266000
True,Frank Salt,423130,Santa Venera,Apartment,,,,3,2,,,,266000
True,Frank Salt,318102,Zejtun,Maisonette,,,,2,1,,,,266000
True,Frank Salt,511318,Qrendi,Apartment,,,,3,2,,,,268000
True,Frank Salt,353699,Birzebbugia,Apartment,,,,2,2,,,,270000
True,Frank Salt,852623,Birzebbugia,Apartment,,,,3,2,,,,270000
True,Frank Salt,320033,Ghaxaq,Apartment,,,,4,2,,,,270000
True,Frank Salt,321537,Gzira,Apartment,,,,2,2,,,,270000
True,Frank Salt,421972,Gzira,Apartment,,,,3,2,,,,270000
True,Frank Salt,818375,Gzira,Maisonette,,,,2,1,,,,270000
True,Frank Salt,619078,Gzira,Penthouse,,,,1,1,,,,270000
True,Frank Salt,511337,Mellieha,Apartment,,,,3,2,,,,270000
True,Frank Salt,160138,Qala,Apartment,,,,2,2,,,,270000
True,Frank Salt,817183,Qormi,Town House,,,,2,,,,,270000
True,Frank Salt,851675,Rabat,Apartment,,,,3,2,,,,270000
True,Frank Salt,321812,St Julians,Apartment,,,,2,2,,,,270000
True,Frank Salt,423691,Swatar,Apartment,,,,3,2,,,,270000
True,Frank Salt,418221,Vittoriosa,Maisonette,,,,1,1,,,,270000
True,Frank Salt,510268,Xemxija,Apartment,,,,2,1,,,,270000
True,Frank Salt,619610,Naxxar,Apartment,,,,2,2,,,,271000
True,Frank Salt,422351,Qrendi,Apartment,,,,3,1,,,,271000
True,Frank Salt,216188,Xghajra,Apartment,,,,3,2,,,,271000
True,Frank Salt,421870,Zabbar,Penthouse,,,,2,2,,,,271000
True,Frank Salt,425020,Zurrieq,Apartment,,,,3,2,,,,272000
True,Frank Salt,318953,Attard,Maisonette,,,,2,2,,,,275000
True,Frank Salt,215445,Birzebbugia,Maisonette,,,,3,1,,,,275000
True,Frank Salt,425866,Marsaxlokk,Apartment,,,,3,2,,,,280000
True,Frank Salt,751682,Mqabba,Apartment,,,,3,2,,,,280000
True,Frank Salt,853443,Naxxar,Apartment,,,,3,2,,,,280000
True,Frank Salt,160105,Qala,Apartment,,,,3,3,,,,280000
True,Frank Salt,321202,Qawra,Apartment,,,,3,2,,,,280000
True,Frank Salt,425352,Qormi,Apartment,,,,3,2,,,,280000
True,Frank Salt,851676,Rabat,Apartment,,,,2,2,,,,280000
True,Frank Salt,321750,Sliema,Maisonette,,,,2,1,,,,280000
True,Frank Salt,321813,St Julians,Apartment,,,,2,3,,,,280000
True,Frank Salt,816910,St Julians,Penthouse,,,,2,2,,,,280000
True,Frank Salt,321833,Swieqi,Penthouse,,,,1,1,,,,280000
True,Frank Salt,853300,Balzan,Apartment,,,,3,2,,,,282000
True,Frank Salt,451775,Gzira,Apartment,,,,2,2,,,,282000
True,Frank Salt,451363,Gzira,Penthouse,,,,1,1,,,,282000
True,Frank Salt,422075,Qrendi,Apartment,,,,3,1,,,,282000
True,Frank Salt,423801,Qrendi,Apartment,,,,3,1,,,,282000
True,Frank Salt,618841,Tarxien,Penthouse,,,,3,2,,,,282000
True,Frank Salt,423535,Fgura,Maisonette,,,,2,1,,,,285000
True,Frank Salt,321548,Gzira,Penthouse,,,,1,2,,,,285000
True,Frank Salt,420715,Hamrun,Penthouse,,,,2,2,,,,285000
True,Frank Salt,423222,Kalkara,Maisonette,,,,3,2,,,,285000
True,Frank Salt,216088,Kalkara,Penthouse,,,,2,2,,,,285000
True,Frank Salt,039879,Kappara,Maisonette,,,,2,1,,,,285000
True,Frank Salt,423640,Kirkop,Apartment,,,,3,3,,,,285000
True,Frank Salt,852363,Luqa,Apartment,,,,3,2,,,,285000
True,Frank Salt,421410,Mellieha,Apartment,,,,3,2,,,,285000
True,Frank Salt,042045,Pieta,Maisonette,,,,3,2,,,,285000
True,Frank Salt,916562,San Gwann,Penthouse,,,,1,1,,,,285000
True,Frank Salt,853288,Siggiewi,Apartment,,,,4,4,,,,285000
True,Frank Salt,319717,Sliema,Apartment,,,,2,2,,,,285000
True,Frank Salt,321815,St Julians,Apartment,,,,2,2,,,,285000
True,Frank Salt,321816,St Julians,Apartment,,,,2,,,,,285000
True,Frank Salt,321814,St Julians,Maisonette,,,,2,2,,,,285000
True,Frank Salt,851901,Zabbar,Penthouse,,,,2,2,,,,285000
True,Frank Salt,422546,Birkirkara,Apartment,,,,3,2,,,,287000
True,Frank Salt,619752,Fgura,Penthouse,,,,2,1,,,,287000
True,Frank Salt,619751,Fgura,Penthouse,,,,2,2,,,,287000
True,Frank Salt,042963,Gudja,Apartment,,,,3,2,,,,287000
True,Frank Salt,619252,Luqa,Penthouse,,,,2,2,,,,287000
True,Frank Salt,418288,Marsaxlokk,Apartment,,,,3,2,,,,287000
True,Frank Salt,216193,Xghajra,Maisonette,,,,3,2,,,,287000
True,Frank Salt,853188,Zebbug,Apartment,,,,3,3,,,,287000
True,Frank Salt,353756,Naxxar,Apartment,,,,3,2,,,,289000
True,Frank Salt,617527,Attard,Maisonette,,,,2,2,,,,290000
True,Frank Salt,618630,Birkirkara,Penthouse,,,,2,2,,,,290000
True,Frank Salt,320044,Ghaxaq,Penthouse,,,,2,2,,,,290000
True,Frank Salt,320049,Ghaxaq,Penthouse,,,,2,2,,,,290000
True,Frank Salt,031895,Gzira,Apartment,,,,3,1,,,,290000
True,Frank Salt,321541,Gzira,Apartment,,,,2,2,,,,290000
True,Frank Salt,216074,Kalkara,Apartment,,,,3,2,,,,290000
True,Frank Salt,308364,Msida,Apartment,,,,3,1,,,,290000
True,Frank Salt,042430,Msida,Penthouse,,,,2,1,,,,290000
True,Frank Salt,318271,Sliema,Apartment,,,,2,2,,,,290000
True,Frank Salt,321817,St Julians,Apartment,,,,2,2,,,,290000
True,Frank Salt,321818,St Julians,Apartment,,,,2,,,,,290000
True,Frank Salt,618004,St Pauls Bay,Apartment,,,,2,2,,,,290000
True,Frank Salt,321455,Swieqi,Apartment,,,,3,2,,,,290000
True,Frank Salt,112901,Victoria,Penthouse,,,,2,2,,,,290000
True,Frank Salt,510270,Xemxija,Apartment,,,,2,1,,,,290000
True,Frank Salt,510274,Xemxija,Apartment,,,,1,1,,,,290000
True,Frank Salt,851597,Qormi,Apartment,,,,3,2,,,,291500
True,Frank Salt,619786,Hamrun,Penthouse,,,,3,2,,,,292000
True,Frank Salt,511104,Mgarr,Apartment,,,,3,2,,,,292000
True,Frank Salt,851677,Rabat,Apartment,,,,2,2,,,,292000
True,Frank Salt,818415,Tarxien,Town House,,,,2,2,,,,292000
True,Frank Salt,451667,Mosta,Apartment,,,,2,2,,,,292500
True,Frank Salt,853340,Mosta,Apartment,,,,2,2,,,,292500
True,Frank Salt,853499,Siggiewi,Penthouse,,,,1,1,,,,292500
True,Frank Salt,215944,Floriana,Maisonette,,,,1,4,,,,293000
True,Frank Salt,705592,Mosta,Apartment,,,,3,2,,,,293000
True,Frank Salt,511116,St Pauls Bay,Town House,,,,3,1,,,,293000
True,Frank Salt,321506,Gwardamangia,Apartment,,,,3,2,,,,295000
True,Frank Salt,913765,Zejtun,Penthouse,,,,3,2,,,,300000
True,Frank Salt,422524,Mellieha,Apartment,,,,3,1,,,,302000
True,Frank Salt,619083,Mosta,Apartment,,,,3,2,,,,302000
True,Frank Salt,351592,Attard,Apartment,,,,3,3,,,,303000
True,Frank Salt,619268,Birkirkara,Apartment,,,,3,2,,,,303000
True,Frank Salt,215939,Marsaxlokk,Maisonette,,,,3,2,,,,303000
True,Frank Salt,160426,Qala,Apartment,,,,3,1,,,,303000
True,Frank Salt,818454,San Gwann,Apartment,,,,3,2,,,,303000
True,Frank Salt,853496,Siggiewi,Apartment,,,,3,2,,,,303000
True,Frank Salt,423173,Xghajra,Apartment,,,,3,2,,,,303000
True,Frank Salt,851078,Gwardamangia,Penthouse,,,,2,2,,,,305000
True,Frank Salt,425699,Marsascala,Maisonette,,,,3,2,,,,305000
True,Frank Salt,321801,Mosta,Apartment,,,,3,2,,,,305000
True,Frank Salt,619590,Rabat,Apartment,,,,3,2,,,,305000
True,Frank Salt,215815,St Julians,Penthouse,,,,3,2,,,,305000
True,Frank Salt,425059,Qrendi,Maisonette,,,,3,2,,,,306000
True,Frank Salt,425062,Qrendi,Maisonette,,,,3,3,,,,306000
True,Frank Salt,321623,Gzira,Apartment,,,,3,2,,,,307000
True,Frank Salt,215860,Birzebbugia,Penthouse,,,,2,1,,,,308000
True,Frank Salt,321647,Msida,Apartment,,,,2,1,,,,308000
True,Frank Salt,040045,Dingli,Apartment,,,,3,2,,,,310000
True,Frank Salt,319385,Gzira,Penthouse,,,,1,1,,,,310000
True,Frank Salt,912939,Tal-Ibrag,Apartment,,,,1,1,,,,310000
True,Frank Salt,853361,Mellieha,Apartment,,,,3,2,,,,310000
True,Frank Salt,751693,Mqabba,Penthouse,,,,3,1,,,,310000
True,Frank Salt,305959,Msida,Apartment,,,,3,2,,,,310000
True,Frank Salt,041623,Naxxar,Maisonette,,,,3,3,,,,310000
True,Frank Salt,321821,St Julians,Apartment,,,,2,2,,,,310000
True,Frank Salt,425285,Tarxien,Maisonette,,,,3,1,,,,310000
True,Frank Salt,423575,Xghajra,Maisonette,,,,3,2,,,,310000
True,Frank Salt,619426,Zebbug,Maisonette,,,,2,2,,,,310000
True,Frank Salt,852321,Birkirkara,Apartment,,,,4,4,,,,315000
True,Frank Salt,114292,Fontana,Terraced House,,,,3,3,,,,315000
True,Frank Salt,216143,Marsascala,Apartment,,,,2,2,,,,315000
True,Frank Salt,619635,Marsascala,Maisonette,,,,3,2,,,,315000
True,Frank Salt,421419,Mellieha,Apartment,,,,3,2,,,,315000
True,Frank Salt,851678,Rabat,Penthouse,,,,1,2,,,,315000
True,Frank Salt,321511,San Gwann,Apartment,,,,2,2,,,,315000
True,Frank Salt,321822,St Julians,Apartment,,,,2,,,,,315000
True,Frank Salt,425147,Tarxien,Town House,,,,3,1,,,,315000
True,Frank Salt,750561,The Shoreline at Smart City,Apartment,,,,1,1,,,,315000
True,Frank Salt,750563,The Shoreline at Smart City,Apartment,,,,1,1,,,,315000
True,Frank Salt,216319,Xghajra,Apartment,,,,3,2,,,,315000
True,Frank Salt,321683,Zebbug,Apartment,,,,3,2,,,,315000
True,Frank Salt,659558,Gwardamangia,Apartment,,,,3,3,,,,316000
True,Frank Salt,711475,Mellieha,Apartment,,,,3,2,,,,316000
True,Frank Salt,617668,Ghaxaq,Penthouse,,,,2,2,,,,318000
True,Frank Salt,424317,Kirkop,Maisonette,,,,2,1,,,,318000
True,Frank Salt,041895,Sliema,Apartment,,,,2,2,,,,318000
True,Frank Salt,353714,Birkirkara,Town House,,,,3,1,,,,319000
True,Frank Salt,619151,Burmarrad,Penthouse,,,,2,2,,,,319000
True,Frank Salt,420013,Gzira,Penthouse,,,,1,1,,,,319000
True,Frank Salt,618542,Hamrun,Town House,,,,4,3,,,,319000
True,Frank Salt,422729,Mosta,Penthouse,,,,3,2,,,,319000
True,Frank Salt,321656,San Gwann,Penthouse,,,,2,2,,,,320000
True,Frank Salt,321767,Sliema,Apartment,,,,2,3,,,,320000
True,Frank Salt,619709,Sliema,Apartment,,,,3,2,,,,320000
True,Frank Salt,321534,Sliema,Apartment,,,,3,1,,,,320000
True,Frank Salt,321535,Sliema,Apartment,,,,3,1,,,,320000
True,Frank Salt,038831,St Julians,Apartment,,,,1,1,,,,320000
True,Frank Salt,215907,Swatar,Apartment,,,,3,2,,,,320000
True,Frank Salt,321250,The Shoreline at Smart City,Apartment,,,,1,1,,,,320000
True,Frank Salt,852877,Zabbar,Maisonette,,,,3,2,,,,320000
True,Frank Salt,425426,Zabbar,Town House,,,,3,2,,,,320000
True,Frank Salt,619743,Zejtun,Penthouse,,,,2,2,,,,320000
True,Frank Salt,511329,Mellieha,Apartment,,,,3,2,,,,324000
True,Frank Salt,421974,Gzira,Penthouse,,,,2,2,,,,325000
True,Frank Salt,353497,Mosta,Apartment,,,,3,2,,,,325000
True,Frank Salt,353498,Mosta,Apartment,,,,3,2,,,,325000
True,Frank Salt,852971,Mosta,Apartment,,,,3,2,,,,325000
True,Frank Salt,321700,Naxxar,Apartment,,,,3,2,,,,325000
True,Frank Salt,425421,Senglea,Town House,,,,2,2,,,,325000
True,Frank Salt,036283,The Shoreline at Smart City,Apartment,,,,1,1,,,,325000
True,Frank Salt,750560,The Shoreline at Smart City,Apartment,,,,1,1,,,,325000
True,Frank Salt,318889,Xghajra,Town House,,,,3,2,,,,325000
True,Frank Salt,751490,Zabbar,Maisonette,,,,3,2,,,,325000
True,Frank Salt,425626,Birzebbugia,Town House,,,,2,1,,,,328000
True,Frank Salt,353635,Attard,Maisonette,,,,3,2,,,,329000
True,Frank Salt,038755,Valletta,Apartment,,,,3,1,,,,329000
True,Frank Salt,816343,Attard,Maisonette,,,,3,2,,,,330000
True,Frank Salt,321301,Attard,Maisonette,,,,2,2,,,,330000
True,Frank Salt,425401,Birzebbugia,Town House,,,,4,1,,,,330000
True,Frank Salt,915503,Gzira,Penthouse,,,,2,1,,,,330000
True,Frank Salt,216080,Kalkara,Penthouse,,,,3,2,,,,330000
True,Frank Salt,750973,Kalkara,Maisonette,,,,3,2,,,,330000
True,Frank Salt,910617,Marsascala,Apartment,,,,3,2,,,,330000
True,Frank Salt,425661,Mosta,Apartment,,,,3,2,,,,330000
True,Frank Salt,852977,Mosta,Apartment,,,,3,2,,,,330000
True,Frank Salt,751679,Mqabba,Maisonette,,,,3,3,,,,330000
True,Frank Salt,705648,Qawra,Apartment,,,,3,2,,,,330000
True,Frank Salt,042689,Zebbiegh,Apartment,,,,3,2,,,,335500
True,Frank Salt,424495,Marsaxlokk,Maisonette,,,,3,2,,,,336000
True,Frank Salt,511141,Birkirkara,Penthouse,,,,2,2,,,,340000
True,Frank Salt,425155,Birzebbugia,Penthouse,,,,2,2,,,,340000
True,Frank Salt,215858,Fgura,Maisonette,,,,2,1,,,,340000
True,Frank Salt,511206,Iklin,Maisonette,,,,3,2,,,,340000
True,Frank Salt,619512,Luqa,Apartment,,,,3,3,,,,340000
True,Frank Salt,321723,Marsascala,Penthouse,,,,2,2,,,,340000
True,Frank Salt,852975,Mosta,Apartment,,,,3,2,,,,340000
True,Frank Salt,852969,Mosta,Maisonette,,,,3,2,,,,340000
True,Frank Salt,421311,Msida,Apartment,,,,3,1,,,,340000
True,Frank Salt,416277,Paola,Maisonette,,,,2,2,,,,340000
True,Frank Salt,420085,Paola,Town House,,,,4,2,,,,340000
True,Frank Salt,816126,San Gwann,Apartment,,,,3,2,,,,340000
True,Frank Salt,320482,Sliema,Apartment,,,,2,2,,,,340000
True,Frank Salt,037629,Swieqi,Apartment,,,,3,2,,,,340000
True,Frank Salt,421239,Zabbar,Maisonette,,,,3,2,,,,340000
True,Frank Salt,421605,Zabbar,Apartment,,,,3,2,,,,340000
True,Frank Salt,619431,Zebbug,Penthouse,,,,3,2,,,,340000
True,Frank Salt,353782,Mosta,Apartment,,,,3,3,,,,340500
True,Frank Salt,425417,Cospicua,Town House,,,,2,1,,,,345000
True,Frank Salt,350461,Gharghur,Apartment,,,,3,2,,,,345000
True,Frank Salt,350462,Gharghur,Apartment,,,,3,2,,,,345000
True,Frank Salt,215592,Marsascala,Apartment,,,,3,2,,,,345000
True,Frank Salt,852967,Mosta,Maisonette,,,,3,2,,,,345000
True,Frank Salt,321703,Naxxar,Apartment,,,,3,2,,,,345000
True,Frank Salt,216277,Swatar,Maisonette,,,,3,2,,,,345000
True,Frank Salt,319926,Ta' Xbiex,Apartment,,,,2,2,,,,345500
True,Frank Salt,853213,St Julians,Apartment,,,,3,2,,,,346000
True,Frank Salt,028098,Attard,Penthouse,,,,2,2,,,,350000
True,Frank Salt,351062,Bahar ic-Caghaq,Apartment,,,,3,2,,,,350000
True,Frank Salt,619109,Balzan,Apartment,,,,3,1,,,,350000
True,Frank Salt,321603,Birkirkara,Maisonette,,,,3,2,,,,350000
True,Frank Salt,425667,Cospicua,Maisonette,,,,3,1,,,,350000
True,Frank Salt,414179,Fgura,Maisonette,,,,3,2,,,,350000
True,Frank Salt,703284,Hamrun,Terraced House,,,,3,2,,,,350000
True,Frank Salt,041909,Iklin,Maisonette,,,,3,3,,,,350000
True,Frank Salt,318240,Iklin,Penthouse,,,,1,2,,,,350000
True,Frank Salt,425412,Marsa,Town House,,,,3,2,,,,350000
True,Frank Salt,421426,Mellieha,Penthouse,,,,3,2,,,,350000
True,Frank Salt,319153,Pieta,Apartment,,,,2,1,,,,350000
True,Frank Salt,818540,Qormi,House of Character,,,,1,1,,,,350000
True,Frank Salt,422374,San Gwann,Apartment,,,,3,,,,,350000
True,Frank Salt,319719,Sliema,Apartment,,,,2,2,,,,350000
True,Frank Salt,419866,Sliema,Apartment,,,,2,1,,,,350000
True,Frank Salt,319541,Sliema,Maisonette,,,,2,2,,,,350000
True,Frank Salt,619710,Sliema,Penthouse,,,,2,2,,,,350000
True,Frank Salt,315169,Sliema,Apartment,,,,2,2,,,,350000
True,Frank Salt,913964,St Julians,Apartment,,,,3,2,,,,350000
True,Frank Salt,037840,Swieqi,Apartment,,,,3,2,,,,350000
True,Frank Salt,037848,Swieqi,Apartment,,,,3,2,,,,350000
True,Frank Salt,751991,Swieqi,Apartment,,,,3,2,,,,350000
True,Frank Salt,321660,Swieqi,Apartment,,,,3,3,,,,350000
True,Frank Salt,036520,The Shoreline at Smart City,Apartment,,,,1,3,,,,350000
True,Frank Salt,425202,Qormi,Maisonette,,,,3,2,,,,404000
True,Frank Salt,042969,Balzan,Apartment,,,,3,2,,,,405000
True,Frank Salt,422613,Qormi,House of Character,,,,2,1,,,,405000
True,Frank Salt,407233,Siggiewi,Penthouse,,,,2,2,,,,405000
True,Frank Salt,425210,Zabbar,Maisonette,,,,3,2,,,,405000
True,Frank Salt,425480,Msida,Maisonette,,,,3,3,,,,410000
True,Frank Salt,619575,Rabat,Penthouse,,,,3,2,,,,410000
True,Frank Salt,113751,Sannat,Plot (Residential),,,,,,,,,410000
True,Frank Salt,042474,Sliema,Apartment,,,,3,2,,,,410000
True,Frank Salt,039837,Swieqi,Apartment,,,,3,2,,,,410000
True,Frank Salt,313797,Swieqi,Apartment,,,,3,2,,,,410000
True,Frank Salt,043093,The Shoreline at Smart City,Apartment,,,,1,1,,,,410000
True,Frank Salt,351660,Gzira,Apartment,,,,3,2,,,,415000
True,Frank Salt,619586,Rabat,Penthouse,,,,3,2,,,,415000
True,Frank Salt,313799,Swieqi,Apartment,,,,3,2,,,,415000
True,Frank Salt,037078,The Shoreline at Smart City,Apartment,,,,1,1,,,,415000
True,Frank Salt,321622,Zebbug,Apartment,,,,3,2,,,,415000
True,Frank Salt,215569,Dingli,Apartment,,,,3,2,,,,418000
True,Frank Salt,353800,Pembroke,Apartment,,,,2,2,,,,425000
True,Frank Salt,510141,Qawra,Penthouse,,,,2,2,,,,425000
True,Frank Salt,216009,Qormi,Maisonette,,,,3,2,,,,425000
True,Frank Salt,320675,Senglea,Apartment,,,,3,2,,,,425000
True,Frank Salt,423737,Sliema,Maisonette,,,,3,1,,,,425000
True,Frank Salt,601825,Sliema,Apartment,,,,3,2,,,,425000
True,Frank Salt,041830,St Julians,Maisonette,,,,2,2,,,,425000
True,Frank Salt,853216,St Julians,Penthouse,,,,3,2,,,,425000
True,Frank Salt,321758,Swatar,Maisonette,,,,3,3,,,,425000
True,Frank Salt,425383,Tarxien,Maisonette,,,,3,3,,,,425000
True,Frank Salt,042684,Zebbiegh,Apartment,,,,3,2,,,,427500
True,Frank Salt,451692,Salina,Penthouse,,,,3,1,,,,428000
True,Frank Salt,852703,Attard,Maisonette,,,,3,1,,,,430000
True,Frank Salt,619239,Mosta,Apartment,,,,3,2,,,,430000
True,Frank Salt,619236,Mosta,Maisonette,,,,3,2,,,,430000
True,Frank Salt,617970,Sliema,Apartment,,,,3,2,,,,430000
True,Frank Salt,038775,St Julians,Maisonette,,,,3,2,,,,430000
True,Frank Salt,316618,Swieqi,Apartment,,,,3,2,,,,430000
True,Frank Salt,852913,Birzebbugia,Maisonette,,,,3,4,,,,450000
True,Frank Salt,321873,Gzira,Apartment,,,,3,2,,,,450000
True,Frank Salt,215254,Marsascala,Maisonette,,,,4,4,,,,450000
True,Frank Salt,029516,Mellieha,Apartment,,,,2,2,,,,450000
True,Frank Salt,353823,Mosta,Penthouse,,,,2,2,,,,450000
True,Frank Salt,353824,Mosta,Penthouse,,,,2,2,,,,450000
True,Frank Salt,425150,Naxxar,Penthouse,,,,3,2,,,,450000
True,Frank Salt,040865,Naxxar,Town House,,,,3,1,,,,450000
True,Frank Salt,318373,Qawra,Penthouse,,,,3,1,,,,450000
True,Frank Salt,320674,Qormi,Terraced House,,,,3,1,,,,450000
True,Frank Salt,042290,Qormi,Town House,,,,3,2,,,,450000
True,Frank Salt,619606,Rabat,Penthouse,,,,3,3,,,,450000
True,Frank Salt,038847,Santa Venera,Apartment,,,,3,2,,,,450000
True,Frank Salt,817101,St Julians,Apartment,,,,3,2,,,,450000
True,Frank Salt,321584,St Julians,Maisonette,,,,3,3,,,,450000
True,Frank Salt,037999,Swieqi,Penthouse,,,,2,2,,,,450000
True,Frank Salt,453426,Swieqi,Penthouse,,,,2,2,,,,450000
True,Frank Salt,321711,The Shoreline at Smart City,Apartment,,,,1,1,,,,450000
True,Frank Salt,420526,Valletta,Maisonette,,,,4,1,,,,450000
True,Frank Salt,853191,Zebbug,Penthouse,,,,3,2,,,,450000
True,Frank Salt,853358,Zebbug,Site (Residential),,,,,,,,,450000
True,Frank Salt,853086,Mtarfa,Penthouse,,,,2,2,,,,455000
True,Frank Salt,912938,Tal-Ibrag,Apartment,,,,3,2,,,,457000
True,Frank Salt,425860,Senglea,Town House,,,,2,2,,,,460000
True,Frank Salt,319008,Sliema,Apartment,,,,2,2,,,,460000
True,Frank Salt,319585,Sliema,Apartment,,,,3,2,,,,460000
True,Frank Salt,036290,The Shoreline at Smart City,Apartment,,,,1,1,,,,460000
True,Frank Salt,214032,Sliema,Apartment,,,,3,2,,,,463000
True,Frank Salt,421005,Msida,Site (Residential),,,,2,,,,,465000
True,Frank Salt,506376,Bugibba,Maisonette,,,,3,2,,,,468000
True,Frank Salt,452879,Swieqi,Apartment,,,,3,2,,,,469000
True,Frank Salt,321404,Pembroke,Maisonette,,,,3,2,,,,
True,Frank Salt,422585,Safi,Penthouse,,,,3,3,,,,470000
True,Frank Salt,353530,Swatar,Maisonette,,,,3,2,,,,470000
True,Frank Salt,453271,Sliema,Apartment,,,,2,2,,,,473000
